# Response functions for l=2
# Columns:
# 1. Frequency (Hz)
# 2. Radial Response T_A_r (m)
# 3. Horizontal Response T_A_h (m)
# 4. Tidal Radial Response |T_B_r - static| (m)
# 5. Tidal Horizontal Response |T_B_h - static| (m)
4.285485e-04	9.781321e+05	4.628471e+05	1.017401e+06	4.735600e+05
4.305266e-04	9.796990e+05	4.632496e+05	1.019035e+06	4.739762e+05
4.325138e-04	9.812858e+05	4.636568e+05	1.020689e+06	4.743973e+05
4.345102e-04	9.828928e+05	4.640690e+05	1.022365e+06	4.748236e+05
4.365158e-04	9.845204e+05	4.644862e+05	1.024062e+06	4.752550e+05
4.385307e-04	9.861689e+05	4.649084e+05	1.025780e+06	4.756916e+05
4.405549e-04	9.878386e+05	4.653357e+05	1.027521e+06	4.761335e+05
4.425884e-04	9.895299e+05	4.657682e+05	1.029284e+06	4.765808e+05
4.446313e-04	9.912431e+05	4.662060e+05	1.031070e+06	4.770336e+05
4.466836e-04	9.929785e+05	4.666491e+05	1.032880e+06	4.774919e+05
4.487454e-04	9.947366e+05	4.670977e+05	1.034713e+06	4.779558e+05
4.508167e-04	9.965176e+05	4.675518e+05	1.036569e+06	4.784255e+05
4.528976e-04	9.983220e+05	4.680115e+05	1.038451e+06	4.789009e+05
4.549881e-04	1.000150e+06	4.684768e+05	1.040357e+06	4.793823e+05
4.570882e-04	1.002002e+06	4.689480e+05	1.042288e+06	4.798696e+05
4.591980e-04	1.003879e+06	4.694250e+05	1.044245e+06	4.803629e+05
4.613176e-04	1.005781e+06	4.699079e+05	1.046227e+06	4.808625e+05
4.634469e-04	1.007708e+06	4.703969e+05	1.048236e+06	4.813683e+05
4.655861e-04	1.009661e+06	4.708920e+05	1.050273e+06	4.818804e+05
4.677351e-04	1.011641e+06	4.713934e+05	1.052336e+06	4.823990e+05
4.698941e-04	1.013646e+06	4.719011e+05	1.054427e+06	4.829242e+05
4.720630e-04	1.015680e+06	4.724152e+05	1.056547e+06	4.834560e+05
4.742420e-04	1.017740e+06	4.729359e+05	1.058695e+06	4.839946e+05
4.764310e-04	1.019829e+06	4.734632e+05	1.060873e+06	4.845401e+05
4.786301e-04	1.021946e+06	4.739972e+05	1.063080e+06	4.850926e+05
4.808393e-04	1.024093e+06	4.745381e+05	1.065318e+06	4.856521e+05
4.830588e-04	1.026269e+06	4.750860e+05	1.067587e+06	4.862189e+05
4.852885e-04	1.028475e+06	4.756409e+05	1.069887e+06	4.867930e+05
4.875285e-04	1.030711e+06	4.762030e+05	1.072218e+06	4.873746e+05
4.897788e-04	1.032979e+06	4.767725e+05	1.074583e+06	4.879637e+05
4.920395e-04	1.035279e+06	4.773494e+05	1.076980e+06	4.885605e+05
